subid,subjid,exp_chosen,reaction_time
5adbc051f6b58c0001fa3bbe,12,0,1.8201
5adbc051f6b58c0001fa3bbe,12,0,3.1459
5adbc051f6b58c0001fa3bbe,12,0,6.5113
5adbc051f6b58c0001fa3bbe,12,0,3.6701
5adbc051f6b58c0001fa3bbe,12,0,2.0896
5adbc051f6b58c0001fa3bbe,12,0,2.8208
5adbc051f6b58c0001fa3bbe,12,0,3.2548
5adbc051f6b58c0001fa3bbe,12,0,4.4583
5adbc051f6b58c0001fa3bbe,12,0,5.317
5adbc051f6b58c0001fa3bbe,12,0,1.9403
5adbc051f6b58c0001fa3bbe,12,0,4.9748
5adbc051f6b58c0001fa3bbe,12,0,1.6962
5adbc051f6b58c0001fa3bbe,12,0,4.2642
5adbc051f6b58c0001fa3bbe,12,0,3.4619
5adbc051f6b58c0001fa3bbe,12,0,3.3882
5adbc051f6b58c0001fa3bbe,12,0,4.5129
5adbc051f6b58c0001fa3bbe,12,0,1.8686
5adbc051f6b58c0001fa3bbe,12,0,4.31
5adbc051f6b58c0001fa3bbe,12,0,3.0159
5adbc051f6b58c0001fa3bbe,12,0,4.06
5adbc051f6b58c0001fa3bbe,12,1,4.7496
5adbc051f6b58c0001fa3bbe,12,0,1.4773
5adbc051f6b58c0001fa3bbe,12,0,5.5279
5adbc051f6b58c0001fa3bbe,12,0,1.3662
5adbc051f6b58c0001fa3bbe,12,0,2.3106
5adbc051f6b58c0001fa3bbe,12,0,3.9205
5adbc051f6b58c0001fa3bbe,12,0,1.6738
5adbc051f6b58c0001fa3bbe,12,0,1.1193
5adbc051f6b58c0001fa3bbe,12,1,2.5021
5adbc051f6b58c0001fa3bbe,12,0,2.4887
5adbc051f6b58c0001fa3bbe,12,1,3.8063
5adbc051f6b58c0001fa3bbe,12,0,1.7662
5adbc051f6b58c0001fa3bbe,12,0,2.0441
5adbc051f6b58c0001fa3bbe,12,1,2.3869
5adbc051f6b58c0001fa3bbe,12,0,1.4077
5adbc051f6b58c0001fa3bbe,12,0,1.4219
5adbc051f6b58c0001fa3bbe,12,0,1.4655
5adbc051f6b58c0001fa3bbe,12,0,2.9179
5adbc051f6b58c0001fa3bbe,12,0,2.3677
5adbc051f6b58c0001fa3bbe,12,0,1.4794
5adbc051f6b58c0001fa3bbe,12,0,1.2293
5adbc051f6b58c0001fa3bbe,12,1,1.8927
5af529ca222e4d0001878444,13,0,1.3461
5af529ca222e4d0001878444,13,1,1.5899
5af529ca222e4d0001878444,13,1,3.8914
5af529ca222e4d0001878444,13,1,3.0159
5af529ca222e4d0001878444,13,0,3.1588
5af529ca222e4d0001878444,13,0,1.8627
5af529ca222e4d0001878444,13,0,1.223
5af529ca222e4d0001878444,13,1,1.2651
5af529ca222e4d0001878444,13,1,3.1319
5af529ca222e4d0001878444,13,1,1.8018
5af529ca222e4d0001878444,13,0,2.0703
5af529ca222e4d0001878444,13,1,1.5254
5af529ca222e4d0001878444,13,0,1.2139
5af529ca222e4d0001878444,13,0,0.8895
5af529ca222e4d0001878444,13,1,0.8194
5af529ca222e4d0001878444,13,1,0.9328
5af529ca222e4d0001878444,13,0,1.4403
5af529ca222e4d0001878444,13,1,1.3573
5af529ca222e4d0001878444,13,1,1.2012
5af529ca222e4d0001878444,13,1,2.3079
5af529ca222e4d0001878444,13,1,1.7309
5af529ca222e4d0001878444,13,1,1.0801
5af529ca222e4d0001878444,13,1,4.0918
5af529ca222e4d0001878444,13,1,1.6219
5af529ca222e4d0001878444,13,1,1.7214
5af529ca222e4d0001878444,13,1,1.3172
5af529ca222e4d0001878444,13,1,1.1998
5af529ca222e4d0001878444,13,0,1.1068
5af529ca222e4d0001878444,13,0,1.5431
5af529ca222e4d0001878444,13,0,1.3427
5af529ca222e4d0001878444,13,1,0.9217
5af529ca222e4d0001878444,13,0,0.8338
5af529ca222e4d0001878444,13,0,1.413
5af529ca222e4d0001878444,13,0,1.7825
5af529ca222e4d0001878444,13,0,1.514
5af529ca222e4d0001878444,13,0,1.2394
5af529ca222e4d0001878444,13,1,1.6687
5af529ca222e4d0001878444,13,1,1.8446
5af529ca222e4d0001878444,13,0,1.585
5af529ca222e4d0001878444,13,1,1.3199
5af529ca222e4d0001878444,13,0,1.311
5af529ca222e4d0001878444,13,1,1.4638
5af529ca222e4d0001878444,13,0,2.0861
5af529ca222e4d0001878444,13,0,1.7355
5af529ca222e4d0001878444,13,1,1.245
5af529ca222e4d0001878444,13,1,1.0463
5af529ca222e4d0001878444,13,0,1.2627
5af529ca222e4d0001878444,13,1,1.5597
5af529ca222e4d0001878444,13,0,1.5188
5af529ca222e4d0001878444,13,1,1.1925
5b48f2d0ff7497000125165e,14,0,2.2433
5b48f2d0ff7497000125165e,14,0,3.181
5b48f2d0ff7497000125165e,14,1,2.2153
5b48f2d0ff7497000125165e,14,1,2.3477
5b48f2d0ff7497000125165e,14,0,2.9248
5b48f2d0ff7497000125165e,14,0,2.3759
5b48f2d0ff7497000125165e,14,1,1.8241
5b48f2d0ff7497000125165e,14,0,4.1196
5b48f2d0ff7497000125165e,14,0,2.6274
5b48f2d0ff7497000125165e,14,0,2.974
5b48f2d0ff7497000125165e,14,0,1.884
5b48f2d0ff7497000125165e,14,0,1.6244
5b48f2d0ff7497000125165e,14,0,1.675
5b48f2d0ff7497000125165e,14,1,2.102
5b48f2d0ff7497000125165e,14,0,1.4949
5b48f2d0ff7497000125165e,14,0,1.5295
5b48f2d0ff7497000125165e,14,1,2.0972
5b48f2d0ff7497000125165e,14,0,5.1905
5b48f2d0ff7497000125165e,14,0,1.4751
5b48f2d0ff7497000125165e,14,0,3.0643
5b48f2d0ff7497000125165e,14,0,2.5413
5b48f2d0ff7497000125165e,14,1,1.6409
5b48f2d0ff7497000125165e,14,1,1.5851
5b48f2d0ff7497000125165e,14,0,1.599
5b48f2d0ff7497000125165e,14,1,1.4189
5b48f2d0ff7497000125165e,14,0,1.5566
5b48f2d0ff7497000125165e,14,1,4.0232
5b48f2d0ff7497000125165e,14,1,1.6939
5b48f2d0ff7497000125165e,14,0,2.3135
5b48f2d0ff7497000125165e,14,0,2.7695
5b48f2d0ff7497000125165e,14,1,2.8749
5b48f2d0ff7497000125165e,14,1,1.959
5b48f2d0ff7497000125165e,14,1,2.2713
5b48f2d0ff7497000125165e,14,0,1.1982
5b48f2d0ff7497000125165e,14,1,2.2069
5b48f2d0ff7497000125165e,14,0,2.2343
5b48f2d0ff7497000125165e,14,0,1.1731
5b48f2d0ff7497000125165e,14,1,1.5959
5b48f2d0ff7497000125165e,14,1,1.5872
5b48f2d0ff7497000125165e,14,1,3.0748
5b48f2d0ff7497000125165e,14,1,4.2211
5b48f2d0ff7497000125165e,14,1,4.4981
5b48f2d0ff7497000125165e,14,1,3.8869
5b48f2d0ff7497000125165e,14,0,1.8177
5b48f2d0ff7497000125165e,14,1,2.4162
5b48f2d0ff7497000125165e,14,1,2.0748
5b48f2d0ff7497000125165e,14,1,3.5323
5b48f2d0ff7497000125165e,14,1,1.65
5b48f2d0ff7497000125165e,14,0,4.6581
5b48f2d0ff7497000125165e,14,0,1.7132
5bb0c112a1c73d0001b9ce9e,15,1,3.9735
5bb0c112a1c73d0001b9ce9e,15,1,1.4158
5bb0c112a1c73d0001b9ce9e,15,0,1.8146
5bb0c112a1c73d0001b9ce9e,15,0,1.7462
5bb0c112a1c73d0001b9ce9e,15,1,1.87
5bb0c112a1c73d0001b9ce9e,15,1,2.4957
5bb0c112a1c73d0001b9ce9e,15,1,1.6944
5bb0c112a1c73d0001b9ce9e,15,0,2.0623
5bb0c112a1c73d0001b9ce9e,15,1,1.4134
5bb0c112a1c73d0001b9ce9e,15,1,2.5827
5bb0c112a1c73d0001b9ce9e,15,0,1.6571
5bb0c112a1c73d0001b9ce9e,15,0,2.366
5bb0c112a1c73d0001b9ce9e,15,1,3.3259
5bb0c112a1c73d0001b9ce9e,15,0,1.928
5bb0c112a1c73d0001b9ce9e,15,0,1.2663
5bb0c112a1c73d0001b9ce9e,15,0,2.477
5bb0c112a1c73d0001b9ce9e,15,1,1.2366
5bb0c112a1c73d0001b9ce9e,15,0,3.1422
5bb0c112a1c73d0001b9ce9e,15,1,1.402
5bb0c112a1c73d0001b9ce9e,15,1,2.1692
5bb0c112a1c73d0001b9ce9e,15,1,1.3591
5bb0c112a1c73d0001b9ce9e,15,1,1.2462
5bb0c112a1c73d0001b9ce9e,15,1,2.2768
5bb0c112a1c73d0001b9ce9e,15,1,1.6692
5bb0c112a1c73d0001b9ce9e,15,1,2.043
5bb0c112a1c73d0001b9ce9e,15,1,1.4424
5bb0c112a1c73d0001b9ce9e,15,1,2.5767
5bb0c112a1c73d0001b9ce9e,15,0,1.7737
5bb0c112a1c73d0001b9ce9e,15,0,1.045
5bb0c112a1c73d0001b9ce9e,15,0,1.1678
5bb0c112a1c73d0001b9ce9e,15,1,1.4569
5bb0c112a1c73d0001b9ce9e,15,1,0.9725
5bb0c112a1c73d0001b9ce9e,15,0,0.9588
5bb0c112a1c73d0001b9ce9e,15,0,1.6361
5bb0c112a1c73d0001b9ce9e,15,1,1.6981
5bb0c112a1c73d0001b9ce9e,15,0,2.0214
5bb0c112a1c73d0001b9ce9e,15,1,2.3413
5bb0c112a1c73d0001b9ce9e,15,1,2.0617
5bb0c112a1c73d0001b9ce9e,15,1,0.7871
5bb0c112a1c73d0001b9ce9e,15,1,2.4173
5bb0c112a1c73d0001b9ce9e,15,1,1.2375
5bb0c112a1c73d0001b9ce9e,15,0,2.0218
5bb0c112a1c73d0001b9ce9e,15,1,1.7772
5bb0c112a1c73d0001b9ce9e,15,0,1.7272
5bb0c112a1c73d0001b9ce9e,15,0,1.5924
5bb0c112a1c73d0001b9ce9e,15,1,1.1119
5bb0c112a1c73d0001b9ce9e,15,1,2.1715
5bb0c112a1c73d0001b9ce9e,15,1,1.6799
5bb0c112a1c73d0001b9ce9e,15,1,0.9287
5bb0c112a1c73d0001b9ce9e,15,1,1.7653
5beaed3f0af61d0001968d9a,16,0,3.0534
5beaed3f0af61d0001968d9a,16,0,2.2098
5beaed3f0af61d0001968d9a,16,1,2.2931
5beaed3f0af61d0001968d9a,16,1,2.7765
5beaed3f0af61d0001968d9a,16,1,2.3762
5beaed3f0af61d0001968d9a,16,0,2.1262
5beaed3f0af61d0001968d9a,16,0,1.959
5beaed3f0af61d0001968d9a,16,0,2.0932
5beaed3f0af61d0001968d9a,16,1,2.1432
5beaed3f0af61d0001968d9a,16,0,2.6429
5beaed3f0af61d0001968d9a,16,0,1.6436
5beaed3f0af61d0001968d9a,16,0,3.8759
5beaed3f0af61d0001968d9a,16,1,2.7584
5beaed3f0af61d0001968d9a,16,1,2.7079
5beaed3f0af61d0001968d9a,16,0,1.5077
5beaed3f0af61d0001968d9a,16,0,6.3094
5beaed3f0af61d0001968d9a,16,1,3.642
5beaed3f0af61d0001968d9a,16,0,2.1433
5beaed3f0af61d0001968d9a,16,1,3.7436
5beaed3f0af61d0001968d9a,16,0,1.6936
5beaed3f0af61d0001968d9a,16,0,2.227
5beaed3f0af61d0001968d9a,16,1,2.047
5beaed3f0af61d0001968d9a,16,0,1.6422
5beaed3f0af61d0001968d9a,16,0,2.2935
5beaed3f0af61d0001968d9a,16,0,1.96
5beaed3f0af61d0001968d9a,16,0,2.7437
5beaed3f0af61d0001968d9a,16,0,4.6266
5beaed3f0af61d0001968d9a,16,0,1.8427
5beaed3f0af61d0001968d9a,16,0,1.5431
5beaed3f0af61d0001968d9a,16,0,6.2939
5beaed3f0af61d0001968d9a,16,0,1.6098
5beaed3f0af61d0001968d9a,16,0,1.4262
5beaed3f0af61d0001968d9a,16,0,2.093
5beaed3f0af61d0001968d9a,16,0,1.3259
5beaed3f0af61d0001968d9a,16,0,3.0776
5beaed3f0af61d0001968d9a,16,0,3.0266
5beaed3f0af61d0001968d9a,16,1,2.276
5beaed3f0af61d0001968d9a,16,0,2.1929
5beaed3f0af61d0001968d9a,16,0,1.9607
5beaed3f0af61d0001968d9a,16,1,2.0765
5beaed3f0af61d0001968d9a,16,1,5.3599
5beaed3f0af61d0001968d9a,16,0,0.9418
5beaed3f0af61d0001968d9a,16,0,2.4094
5beaed3f0af61d0001968d9a,16,0,4.2767
5beaed3f0af61d0001968d9a,16,0,4.3437
5beaed3f0af61d0001968d9a,16,0,1.2934
5beaed3f0af61d0001968d9a,16,0,8.3102
5beaed3f0af61d0001968d9a,16,0,1.244
5beaed3f0af61d0001968d9a,16,1,3.209
5bfadc1846911f0001d7d1eb,17,1,2.047
5bfadc1846911f0001d7d1eb,17,0,1.7962
5bfadc1846911f0001d7d1eb,17,0,2.5135
5bfadc1846911f0001d7d1eb,17,0,1.8797
5bfadc1846911f0001d7d1eb,17,0,1.8295
5bfadc1846911f0001d7d1eb,17,0,1.5952
5bfadc1846911f0001d7d1eb,17,1,2.3301
5bfadc1846911f0001d7d1eb,17,1,2.7972
5bfadc1846911f0001d7d1eb,17,0,2.4969
5bfadc1846911f0001d7d1eb,17,0,2.0959
5bfadc1846911f0001d7d1eb,17,0,2.764
5bfadc1846911f0001d7d1eb,17,0,1.3626
5bfadc1846911f0001d7d1eb,17,0,2.1465
5bfadc1846911f0001d7d1eb,17,1,2.9139
5bfadc1846911f0001d7d1eb,17,0,1.8293
5bfadc1846911f0001d7d1eb,17,0,2.6472
5bfadc1846911f0001d7d1eb,17,0,2.2803
5bfadc1846911f0001d7d1eb,17,1,3.7127
5bfadc1846911f0001d7d1eb,17,1,2.9955
5bfadc1846911f0001d7d1eb,17,1,3.0141
5bfadc1846911f0001d7d1eb,17,0,1.5793
5bfadc1846911f0001d7d1eb,17,1,1.2956
5bfadc1846911f0001d7d1eb,17,0,2.0967
5bfadc1846911f0001d7d1eb,17,0,2.3801
5bfadc1846911f0001d7d1eb,17,1,1.9965
5bfadc1846911f0001d7d1eb,17,0,1.6962
5bfadc1846911f0001d7d1eb,17,0,1.6296
5bfadc1846911f0001d7d1eb,17,1,1.7461
5bfadc1846911f0001d7d1eb,17,0,1.7797
5bfadc1846911f0001d7d1eb,17,0,1.7306
5bfadc1846911f0001d7d1eb,17,1,1.4621
5bfadc1846911f0001d7d1eb,17,0,1.5793
5bfadc1846911f0001d7d1eb,17,0,1.4795
5bfadc1846911f0001d7d1eb,17,0,2.7975
5bfadc1846911f0001d7d1eb,17,0,1.496
5bfadc1846911f0001d7d1eb,17,0,2.028
5bfadc1846911f0001d7d1eb,17,0,1.0452
5bfadc1846911f0001d7d1eb,17,0,1.1955
5bfadc1846911f0001d7d1eb,17,0,1.8629
5bfadc1846911f0001d7d1eb,17,0,1.3791
5bfadc1846911f0001d7d1eb,17,0,1.6293
5bfadc1846911f0001d7d1eb,17,0,2.7306
5bfadc1846911f0001d7d1eb,17,0,1.5292
5bfadc1846911f0001d7d1eb,17,1,3.0973
5bfadc1846911f0001d7d1eb,17,0,1.9463
5bfadc1846911f0001d7d1eb,17,0,2.697
5bfadc1846911f0001d7d1eb,17,1,2.2132
5bfadc1846911f0001d7d1eb,17,1,2.9308
5bfadc1846911f0001d7d1eb,17,1,1.8794
5bfadc1846911f0001d7d1eb,17,0,1.5126
5c1a8a5e2a85450001a878cd,18,1,6.5222
5c1a8a5e2a85450001a878cd,18,0,1.4378
5c1a8a5e2a85450001a878cd,18,1,4.0257
5c1a8a5e2a85450001a878cd,18,1,4.9773
5c1a8a5e2a85450001a878cd,18,0,2.5089
5c1a8a5e2a85450001a878cd,18,0,3.2416
5c1a8a5e2a85450001a878cd,18,1,1.3564
5c1a8a5e2a85450001a878cd,18,0,2.8248
5c1a8a5e2a85450001a878cd,18,0,1.2228
5c1a8a5e2a85450001a878cd,18,0,1.1583
5c1a8a5e2a85450001a878cd,18,1,1.2383
5c1a8a5e2a85450001a878cd,18,1,1.2407
5c1a8a5e2a85450001a878cd,18,0,0.8822
5c1a8a5e2a85450001a878cd,18,0,0.9067
5c1a8a5e2a85450001a878cd,18,1,0.6736
5c1a8a5e2a85450001a878cd,18,1,1.3931
5c1a8a5e2a85450001a878cd,18,1,1.2094
5c1a8a5e2a85450001a878cd,18,1,1.374
5c1a8a5e2a85450001a878cd,18,0,0.6549
5c1a8a5e2a85450001a878cd,18,0,1.2914
5c1a8a5e2a85450001a878cd,18,1,1.3403
5c1a8a5e2a85450001a878cd,18,1,0.7565
5c1a8a5e2a85450001a878cd,18,0,1.0899
5c1a8a5e2a85450001a878cd,18,1,1.0068
5c1a8a5e2a85450001a878cd,18,1,0.9565
5c1a8a5e2a85450001a878cd,18,1,0.7265
5c1a8a5e2a85450001a878cd,18,0,0.8228
5c1a8a5e2a85450001a878cd,18,0,1.5404
5c1a8a5e2a85450001a878cd,18,0,8.6484
5c1a8a5e2a85450001a878cd,18,1,5.8283
5c1a8a5e2a85450001a878cd,18,0,0.6399
5c1a8a5e2a85450001a878cd,18,1,4.943
5c1a8a5e2a85450001a878cd,18,1,4.8804
5c1a8a5e2a85450001a878cd,18,1,0.7392
5c1a8a5e2a85450001a878cd,18,0,1.1564
5c1a8a5e2a85450001a878cd,18,0,1.2569
5c1a8a5e2a85450001a878cd,18,0,0.8889
5c1a8a5e2a85450001a878cd,18,0,1.6529
5c1a8a5e2a85450001a878cd,18,0,2.5491
5c1a8a5e2a85450001a878cd,18,1,1.231
5c1a8a5e2a85450001a878cd,18,1,0.9801
5c1a8a5e2a85450001a878cd,18,0,1.2149
5c1a8a5e2a85450001a878cd,18,1,1.0647
5c1a8a5e2a85450001a878cd,18,1,1.097
5c1a8a5e2a85450001a878cd,18,1,0.2658
5c1a8a5e2a85450001a878cd,18,0,1.1178
5c1a8a5e2a85450001a878cd,18,0,0.9174
5c1a8a5e2a85450001a878cd,18,1,2.9
5c1a8a5e2a85450001a878cd,18,1,1.0485
5c1a8a5e2a85450001a878cd,18,1,1.0985
5c3cd553c21f060001c3e571,19,0,2.0896
5c3cd553c21f060001c3e571,19,1,3.448
5c3cd553c21f060001c3e571,19,0,2.0514
5c3cd553c21f060001c3e571,19,1,3.1632
5c3cd553c21f060001c3e571,19,0,2.3965
5c3cd553c21f060001c3e571,19,0,3.5315
5c3cd553c21f060001c3e571,19,1,1.9946
5c3cd553c21f060001c3e571,19,1,1.9791
5c3cd553c21f060001c3e571,19,1,1.6365
5c3cd553c21f060001c3e571,19,1,1.9701
5c3cd553c21f060001c3e571,19,0,1.187
5c3cd553c21f060001c3e571,19,1,1.7441
5c3cd553c21f060001c3e571,19,0,2.3682
5c3cd553c21f060001c3e571,19,0,1.7165
5c3cd553c21f060001c3e571,19,0,2.4655
5c3cd553c21f060001c3e571,19,0,1.329
5c3cd553c21f060001c3e571,19,0,1.4432
5c3cd553c21f060001c3e571,19,0,1.8939
5c3cd553c21f060001c3e571,19,0,2.8392
5c3cd553c21f060001c3e571,19,1,0.1472
5c3cd553c21f060001c3e571,19,0,2.1249
5c3cd553c21f060001c3e571,19,0,1.0394
5c3cd553c21f060001c3e571,19,0,1.4121
5c3cd553c21f060001c3e571,19,0,2.6236
5c3cd553c21f060001c3e571,19,1,1.1984
5c3cd553c21f060001c3e571,19,0,1.4474
5c3cd553c21f060001c3e571,19,1,2.014
5c3cd553c21f060001c3e571,19,0,2.5369
5c3cd553c21f060001c3e571,19,1,1.2958
5c3cd553c21f060001c3e571,19,1,1.2951
5c3cd553c21f060001c3e571,19,0,3.9533
5c3cd553c21f060001c3e571,19,0,1.4383
5c3cd553c21f060001c3e571,19,0,1.6803
5c3cd553c21f060001c3e571,19,1,1.347
5c3cd553c21f060001c3e571,19,0,1.1949
5c3cd553c21f060001c3e571,19,0,1.315
5c3cd553c21f060001c3e571,19,1,4.1336
5c3cd553c21f060001c3e571,19,0,1.9754
5c3cd553c21f060001c3e571,19,0,0.8835
5c3cd553c21f060001c3e571,19,1,1.7382
5c3cd553c21f060001c3e571,19,0,1.8147
5c3cd553c21f060001c3e571,19,0,1.2806
5c3cd553c21f060001c3e571,19,1,2.1062
5c3cd553c21f060001c3e571,19,0,1.8357
5c3cd553c21f060001c3e571,19,0,2.2648
5c3cd553c21f060001c3e571,19,1,5.9547
5c3cd553c21f060001c3e571,19,1,1.4486
5c3cd553c21f060001c3e571,19,0,0.9946
5c3cd553c21f060001c3e571,19,0,2.1272
5c3cd553c21f060001c3e571,19,0,1.961
5c4e7b34620ba700010c5dc6,20,0,2.2106
5c4e7b34620ba700010c5dc6,20,0,2.7106
5c4e7b34620ba700010c5dc6,20,1,4.3769
5c4e7b34620ba700010c5dc6,20,0,3.5933
5c4e7b34620ba700010c5dc6,20,0,2.3017
5c4e7b34620ba700010c5dc6,20,0,2.3847
5c4e7b34620ba700010c5dc6,20,1,3.3524
5c4e7b34620ba700010c5dc6,20,1,2.9019
5c4e7b34620ba700010c5dc6,20,1,1.9511
5c4e7b34620ba700010c5dc6,20,0,2.2039
5c4e7b34620ba700010c5dc6,20,0,1.701
5c4e7b34620ba700010c5dc6,20,0,2.5516
5c4e7b34620ba700010c5dc6,20,0,1.3344
5c4e7b34620ba700010c5dc6,20,0,2.7182
5c4e7b34620ba700010c5dc6,20,1,2.3512
5c4e7b34620ba700010c5dc6,20,1,2.0849
5c4e7b34620ba700010c5dc6,20,0,4.6025
5c4e7b34620ba700010c5dc6,20,1,1.8166
5c4e7b34620ba700010c5dc6,20,0,3.2674
5c4e7b34620ba700010c5dc6,20,1,1.8994
5c4e7b34620ba700010c5dc6,20,1,0.9167
5c4e7b34620ba700010c5dc6,20,1,2.5507
5c4e7b34620ba700010c5dc6,20,0,1.5333
5c4e7b34620ba700010c5dc6,20,0,1.3938
5c4e7b34620ba700010c5dc6,20,0,1.6111
5c4e7b34620ba700010c5dc6,20,1,1.4768
5c4e7b34620ba700010c5dc6,20,1,1.6108
5c4e7b34620ba700010c5dc6,20,0,2.2057
5c4e7b34620ba700010c5dc6,20,0,1.9443
5c4e7b34620ba700010c5dc6,20,0,2.3784
5c4e7b34620ba700010c5dc6,20,1,1.642
5c4e7b34620ba700010c5dc6,20,1,3.2845
5c4e7b34620ba700010c5dc6,20,1,3.8502
5c4e7b34620ba700010c5dc6,20,1,3.5513
5c4e7b34620ba700010c5dc6,20,1,3.6669
5c4e7b34620ba700010c5dc6,20,0,3.3346
5c4e7b34620ba700010c5dc6,20,0,3.8668
5c4e7b34620ba700010c5dc6,20,0,2.0455
5c4e7b34620ba700010c5dc6,20,0,0.977
5c4e7b34620ba700010c5dc6,20,1,1.5434
5c4e7b34620ba700010c5dc6,20,0,4.3293
5c4e7b34620ba700010c5dc6,20,1,1.5704
5c4e7b34620ba700010c5dc6,20,0,1.7236
5c4e7b34620ba700010c5dc6,20,0,3.112
5c4e7b34620ba700010c5dc6,20,0,2.2773
5c4e7b34620ba700010c5dc6,20,1,3.0048
5c4e7b34620ba700010c5dc6,20,0,2.596
5c4e7b34620ba700010c5dc6,20,1,2.2456
5c4e7b34620ba700010c5dc6,20,1,2.1771
5c4e7b34620ba700010c5dc6,20,1,1.8457
5c510d1310223b00012fa23e,21,1,2.8993
5c510d1310223b00012fa23e,21,1,3.971
5c510d1310223b00012fa23e,21,0,3.4703
5c510d1310223b00012fa23e,21,1,2.7202
5c510d1310223b00012fa23e,21,1,3.6714
5c510d1310223b00012fa23e,21,0,2.8875
5c510d1310223b00012fa23e,21,0,3.0535
5c510d1310223b00012fa23e,21,1,3.0342
5c510d1310223b00012fa23e,21,1,2.2001
5c510d1310223b00012fa23e,21,1,2.0209
5c510d1310223b00012fa23e,21,0,2.7093
5c510d1310223b00012fa23e,21,1,3.1086
5c510d1310223b00012fa23e,21,0,2.4552
5c510d1310223b00012fa23e,21,0,2.6384
5c510d1310223b00012fa23e,21,1,2.4546
5c510d1310223b00012fa23e,21,1,2.0058
5c510d1310223b00012fa23e,21,1,2.5211
5c510d1310223b00012fa23e,21,1,2.3892
5c510d1310223b00012fa23e,21,1,2.705
5c510d1310223b00012fa23e,21,1,2.0721
5c510d1310223b00012fa23e,21,0,1.922
5c510d1310223b00012fa23e,21,1,2.3221
5c510d1310223b00012fa23e,21,0,2.1729
5c510d1310223b00012fa23e,21,1,1.9042
5c510d1310223b00012fa23e,21,1,1.8549
5c510d1310223b00012fa23e,21,1,1.8047
5c510d1310223b00012fa23e,21,1,2.0715
5c510d1310223b00012fa23e,21,1,3.038
5c510d1310223b00012fa23e,21,1,1.1179
5c510d1310223b00012fa23e,21,0,1.7224
5c510d1310223b00012fa23e,21,0,2.3723
5c510d1310223b00012fa23e,21,1,1.6721
5c510d1310223b00012fa23e,21,1,1.5059
5c510d1310223b00012fa23e,21,1,1.9055
5c510d1310223b00012fa23e,21,1,2.3549
5c510d1310223b00012fa23e,21,0,2.8214
5c510d1310223b00012fa23e,21,0,1.8069
5c510d1310223b00012fa23e,21,1,1.6891
5c510d1310223b00012fa23e,21,1,2.5885
5c510d1310223b00012fa23e,21,1,2.1728
5c510d1310223b00012fa23e,21,1,1.7714
5c510d1310223b00012fa23e,21,0,2.5378
5c510d1310223b00012fa23e,21,1,1.9553
5c510d1310223b00012fa23e,21,1,1.3713
5c510d1310223b00012fa23e,21,1,2.4383
5c510d1310223b00012fa23e,21,1,1.7227
5c510d1310223b00012fa23e,21,1,1.6725
5c510d1310223b00012fa23e,21,1,2.1092
5c510d1310223b00012fa23e,21,1,1.8541
5c510d1310223b00012fa23e,21,1,2.2889
5c523d16102de10001022098,22,1,2.7217
5c523d16102de10001022098,22,0,1.5899
5c523d16102de10001022098,22,1,1.7071
5c523d16102de10001022098,22,1,2.4074
5c523d16102de10001022098,22,1,1.9233
5c523d16102de10001022098,22,1,3.2561
5c523d16102de10001022098,22,0,3.2045
5c523d16102de10001022098,22,1,2.9226
5c523d16102de10001022098,22,1,2.6053
5c523d16102de10001022098,22,1,1.7891
5c523d16102de10001022098,22,1,2.2391
5c523d16102de10001022098,22,0,2.772
5c523d16102de10001022098,22,1,2.6715
5c523d16102de10001022098,22,1,2.8377
5c523d16102de10001022098,22,0,1.8405
5c523d16102de10001022098,22,1,3.5373
5c523d16102de10001022098,22,1,2.3918
5c523d16102de10001022098,22,1,1.626
5c523d16102de10001022098,22,1,2.1723
5c523d16102de10001022098,22,1,3.9046
5c523d16102de10001022098,22,0,2.4227
5c523d16102de10001022098,22,0,3.0037
5c523d16102de10001022098,22,1,1.8409
5c523d16102de10001022098,22,1,2.422
5c523d16102de10001022098,22,0,1.5568
5c523d16102de10001022098,22,1,2.0558
5c523d16102de10001022098,22,1,2.4062
5c523d16102de10001022098,22,1,2.2726
5c523d16102de10001022098,22,0,2.9379
5c523d16102de10001022098,22,1,4.5531
5c523d16102de10001022098,22,1,1.6232
5c523d16102de10001022098,22,1,2.7543
5c523d16102de10001022098,22,1,1.8728
5c523d16102de10001022098,22,1,1.3567
5c523d16102de10001022098,22,1,1.4731
5c523d16102de10001022098,22,1,1.9057
5c523d16102de10001022098,22,1,1.9071
5c523d16102de10001022098,22,1,1.7595
5c523d16102de10001022098,22,1,2.2388
5c523d16102de10001022098,22,0,1.9077
5c523d16102de10001022098,22,1,1.3902
5c523d16102de10001022098,22,0,2.3058
5c523d16102de10001022098,22,0,2.0713
5c523d16102de10001022098,22,1,2.7388
5c523d16102de10001022098,22,0,1.4728
5c523d16102de10001022098,22,1,1.8898
5c523d16102de10001022098,22,1,2.9542
5c523d16102de10001022098,22,1,2.2388
5c523d16102de10001022098,22,1,1.7074
5c523d16102de10001022098,22,1,2.5043
5cb33d40f173240019513957,23,0,2.6059
5cb33d40f173240019513957,23,0,1.9749
5cb33d40f173240019513957,23,1,2.9376
5cb33d40f173240019513957,23,1,2.7704
5cb33d40f173240019513957,23,0,2.6012
5cb33d40f173240019513957,23,1,1.9525
5cb33d40f173240019513957,23,0,4.3858
5cb33d40f173240019513957,23,0,2.9542
