,subid,subtrial,social_money,nonsocial_money,exp_chosen,decision_price,reaction_time,AQ,MSPSS,IRI_total,IRI_FS,IRI_EC,IRI_PD,IRI_PT
45,5da23c68cf775d001724d361,46,0.01,0.05,1,0.01,0.944000006,21,5.666666667,74,22,21,16,15
46,5da23c68cf775d001724d361,47,0.05,0.02,0,0.02,1.3799998759999998,21,5.666666667,74,22,21,16,15
47,5da23c68cf775d001724d361,48,0.05,0.01,0,0.01,1.223999977,21,5.666666667,74,22,21,16,15
48,5da23c68cf775d001724d361,49,0.04,0.03,0,0.03,1.4659998419999998,21,5.666666667,74,22,21,16,15
49,5da23c68cf775d001724d361,50,0.05,0.03,0,0.03,0.979000092,21,5.666666667,74,22,21,16,15
0,5e76742575ad9c0506e721bb,1,0.05,0.04,,,,25,6.083333333,64,16,21,16,11
1,5e76742575ad9c0506e721bb,2,0.02,0.05,0,0.05,2.9939999580000003,25,6.083333333,64,16,21,16,11
2,5e76742575ad9c0506e721bb,3,0.03,0.02,,,,25,6.083333333,64,16,21,16,11
3,5e76742575ad9c0506e721bb,4,0.04,0.04,0,0.04,2.084000111,25,6.083333333,64,16,21,16,11
4,5e76742575ad9c0506e721bb,5,0.03,0.02,0,0.02,2.897000074,25,6.083333333,64,16,21,16,11
5,5e76742575ad9c0506e721bb,6,0.01,0.04,,,,25,6.083333333,64,16,21,16,11
6,5e76742575ad9c0506e721bb,7,0.05,0.02,0,0.02,3.288000107,25,6.083333333,64,16,21,16,11
7,5e76742575ad9c0506e721bb,8,0.02,0.02,1,0.02,3.364000082,25,6.083333333,64,16,21,16,11
8,5e76742575ad9c0506e721bb,9,0.02,0.05,0,0.05,2.587000132,25,6.083333333,64,16,21,16,11
9,5e76742575ad9c0506e721bb,10,0.05,0.02,1,0.05,2.437000036,25,6.083333333,64,16,21,16,11
10,5e76742575ad9c0506e721bb,11,0.01,0.05,0,0.05,1.96600008,25,6.083333333,64,16,21,16,11
11,5e76742575ad9c0506e721bb,12,0.02,0.04,,,,25,6.083333333,64,16,21,16,11
12,5e76742575ad9c0506e721bb,13,0.02,0.04,1,0.02,1.747999907,25,6.083333333,64,16,21,16,11
13,5e76742575ad9c0506e721bb,14,0.01,0.03,0,0.03,2.490999937,25,6.083333333,64,16,21,16,11
14,5e76742575ad9c0506e721bb,15,0.04,0.01,1,0.04,2.560000181,25,6.083333333,64,16,21,16,11
15,5e76742575ad9c0506e721bb,16,0.04,0.01,1,0.04,1.700999975,25,6.083333333,64,16,21,16,11
16,5e76742575ad9c0506e721bb,17,0.01,0.02,0,0.02,1.914000034,25,6.083333333,64,16,21,16,11
17,5e76742575ad9c0506e721bb,18,0.03,0.03,0,0.03,2.315000057,25,6.083333333,64,16,21,16,11
18,5e76742575ad9c0506e721bb,19,0.03,0.01,1,0.03,3.382999897,25,6.083333333,64,16,21,16,11
19,5e76742575ad9c0506e721bb,20,0.05,0.01,0,0.01,3.029000044,25,6.083333333,64,16,21,16,11
20,5e76742575ad9c0506e721bb,21,0.04,0.03,0,0.03,2.436999798,25,6.083333333,64,16,21,16,11
21,5e76742575ad9c0506e721bb,22,0.01,0.03,0,0.03,2.438999891,25,6.083333333,64,16,21,16,11
22,5e76742575ad9c0506e721bb,23,0.04,0.01,0,0.01,1.94900012,25,6.083333333,64,16,21,16,11
23,5e76742575ad9c0506e721bb,24,0.01,0.02,1,0.01,2.146000147,25,6.083333333,64,16,21,16,11
24,5e76742575ad9c0506e721bb,25,0.01,0.04,0,0.04,2.3959999080000003,25,6.083333333,64,16,21,16,11
25,5e76742575ad9c0506e721bb,26,0.01,0.04,,,,25,6.083333333,64,16,21,16,11
26,5e76742575ad9c0506e721bb,27,0.03,0.05,0,0.05,1.896999836,25,6.083333333,64,16,21,16,11
27,5e76742575ad9c0506e721bb,28,0.05,0.01,1,0.05,2.485000134,25,6.083333333,64,16,21,16,11
28,5e76742575ad9c0506e721bb,29,0.04,0.02,0,0.02,1.978999853,25,6.083333333,64,16,21,16,11
29,5e76742575ad9c0506e721bb,30,0.01,0.01,1,0.01,3.0410001280000003,25,6.083333333,64,16,21,16,11
30,5e76742575ad9c0506e721bb,31,0.02,0.02,0,0.02,2.986999989,25,6.083333333,64,16,21,16,11
31,5e76742575ad9c0506e721bb,32,0.05,0.01,0,0.01,2.544000149,25,6.083333333,64,16,21,16,11
32,5e76742575ad9c0506e721bb,33,0.05,0.01,0,0.01,1.540999889,25,6.083333333,64,16,21,16,11
33,5e76742575ad9c0506e721bb,34,0.01,0.02,0,0.02,1.883000135,25,6.083333333,64,16,21,16,11
34,5e76742575ad9c0506e721bb,35,0.04,0.03,0,0.03,2.065000057,25,6.083333333,64,16,21,16,11
35,5e76742575ad9c0506e721bb,36,0.02,0.03,0,0.03,3.349999905,25,6.083333333,64,16,21,16,11
36,5e76742575ad9c0506e721bb,37,0.05,0.03,1,0.05,2.576000214,25,6.083333333,64,16,21,16,11
37,5e76742575ad9c0506e721bb,38,0.03,0.01,0,0.01,3.967000008,25,6.083333333,64,16,21,16,11
38,5e76742575ad9c0506e721bb,39,0.05,0.03,1,0.05,2.368000031,25,6.083333333,64,16,21,16,11
39,5e76742575ad9c0506e721bb,40,0.04,0.03,1,0.04,2.153000116,25,6.083333333,64,16,21,16,11
40,5e76742575ad9c0506e721bb,41,0.01,0.05,1,0.01,1.776000023,25,6.083333333,64,16,21,16,11
41,5e76742575ad9c0506e721bb,42,0.03,0.05,0,0.05,1.4500000480000002,25,6.083333333,64,16,21,16,11
42,5e76742575ad9c0506e721bb,43,0.05,0.03,1,0.05,2.268999815,25,6.083333333,64,16,21,16,11
43,5e76742575ad9c0506e721bb,44,0.02,0.03,0,0.03,2.724999905,25,6.083333333,64,16,21,16,11
44,5e76742575ad9c0506e721bb,45,0.05,0.01,0,0.01,1.842999935,25,6.083333333,64,16,21,16,11
45,5e76742575ad9c0506e721bb,46,0.05,0.02,0,0.02,2.690000057,25,6.083333333,64,16,21,16,11
46,5e76742575ad9c0506e721bb,47,0.02,0.05,0,0.05,2.147000074,25,6.083333333,64,16,21,16,11
47,5e76742575ad9c0506e721bb,48,0.01,0.05,0,0.05,3.2240002160000003,25,6.083333333,64,16,21,16,11
48,5e76742575ad9c0506e721bb,49,0.02,0.01,1,0.02,2.84499979,25,6.083333333,64,16,21,16,11
49,5e76742575ad9c0506e721bb,50,0.03,0.03,1,0.03,2.937000036,25,6.083333333,64,16,21,16,11
0,57e972d7c3e5930001447bb1,1,0.01,0.03,0,0.03,3.09800005,23,4.25,80,21,22,22,15
1,57e972d7c3e5930001447bb1,2,0.03,0.05,0,0.05,3.483999968,23,4.25,80,21,22,22,15
2,57e972d7c3e5930001447bb1,3,0.01,0.04,1,0.01,6.1460001470000005,23,4.25,80,21,22,22,15
3,57e972d7c3e5930001447bb1,4,0.02,0.04,1,0.02,5.2420001030000005,23,4.25,80,21,22,22,15
4,57e972d7c3e5930001447bb1,5,0.04,0.01,1,0.04,5.292000055,23,4.25,80,21,22,22,15
5,57e972d7c3e5930001447bb1,6,0.02,0.02,1,0.02,4.015000105,23,4.25,80,21,22,22,15
6,57e972d7c3e5930001447bb1,7,0.02,0.05,1,0.02,7.628999949,23,4.25,80,21,22,22,15
7,57e972d7c3e5930001447bb1,8,0.05,0.02,1,0.05,9.139999866,23,4.25,80,21,22,22,15
8,57e972d7c3e5930001447bb1,9,0.02,0.05,1,0.02,4.544000149,23,4.25,80,21,22,22,15
9,57e972d7c3e5930001447bb1,10,0.01,0.04,0,0.04,4.236999989,23,4.25,80,21,22,22,15
10,57e972d7c3e5930001447bb1,11,0.02,0.02,0,0.02,6.782999992000001,23,4.25,80,21,22,22,15
11,57e972d7c3e5930001447bb1,12,0.03,0.01,1,0.03,6.233999967999999,23,4.25,80,21,22,22,15
12,57e972d7c3e5930001447bb1,13,0.03,0.02,0,0.02,4.323999882,23,4.25,80,21,22,22,15
13,57e972d7c3e5930001447bb1,14,0.01,0.01,1,0.01,9.291999817,23,4.25,80,21,22,22,15
14,57e972d7c3e5930001447bb1,15,0.04,0.02,1,0.04,5.681999922,23,4.25,80,21,22,22,15
15,57e972d7c3e5930001447bb1,16,0.05,0.02,1,0.05,4.287999868,23,4.25,80,21,22,22,15
16,57e972d7c3e5930001447bb1,17,0.04,0.01,1,0.04,2.98300004,23,4.25,80,21,22,22,15
17,57e972d7c3e5930001447bb1,18,0.05,0.01,1,0.05,3.996000051,23,4.25,80,21,22,22,15
18,57e972d7c3e5930001447bb1,19,0.05,0.01,0,0.01,3.888000011,23,4.25,80,21,22,22,15
19,57e972d7c3e5930001447bb1,20,0.01,0.02,1,0.01,6.500999928,23,4.25,80,21,22,22,15
20,57e972d7c3e5930001447bb1,21,0.04,0.03,0,0.03,4.493000031,23,4.25,80,21,22,22,15
21,57e972d7c3e5930001447bb1,22,0.02,0.03,0,0.03,4.224999905,23,4.25,80,21,22,22,15
22,57e972d7c3e5930001447bb1,23,0.02,0.03,0,0.03,3.90199995,23,4.25,80,21,22,22,15
23,57e972d7c3e5930001447bb1,24,0.01,0.05,0,0.05,4.02699995,23,4.25,80,21,22,22,15
24,57e972d7c3e5930001447bb1,25,0.03,0.03,0,0.03,4.213000059,23,4.25,80,21,22,22,15
25,57e972d7c3e5930001447bb1,26,0.05,0.02,1,0.05,3.2630000110000004,23,4.25,80,21,22,22,15
26,57e972d7c3e5930001447bb1,27,0.01,0.03,1,0.01,3.504000187,23,4.25,80,21,22,22,15
27,57e972d7c3e5930001447bb1,28,0.05,0.03,1,0.05,3.488999844,23,4.25,80,21,22,22,15
28,57e972d7c3e5930001447bb1,29,0.02,0.01,1,0.02,3.039999962,23,4.25,80,21,22,22,15
29,57e972d7c3e5930001447bb1,30,0.05,0.01,0,0.01,4.855999947,23,4.25,80,21,22,22,15
30,57e972d7c3e5930001447bb1,31,0.05,0.04,1,0.05,4.457999945,23,4.25,80,21,22,22,15
31,57e972d7c3e5930001447bb1,32,0.04,0.03,0,0.03,6.638000011,23,4.25,80,21,22,22,15
32,57e972d7c3e5930001447bb1,33,0.05,0.01,1,0.05,4.246000051,23,4.25,80,21,22,22,15
33,57e972d7c3e5930001447bb1,34,0.01,0.05,1,0.01,3.937000036,23,4.25,80,21,22,22,15
34,57e972d7c3e5930001447bb1,35,0.05,0.01,0,0.01,4.4760000710000005,23,4.25,80,21,22,22,15
35,57e972d7c3e5930001447bb1,36,0.01,0.02,0,0.02,2.122999907,23,4.25,80,21,22,22,15
36,57e972d7c3e5930001447bb1,37,0.04,0.04,0,0.04,4.610000134,23,4.25,80,21,22,22,15
37,57e972d7c3e5930001447bb1,38,0.03,0.02,1,0.03,4.680999994,23,4.25,80,21,22,22,15
38,57e972d7c3e5930001447bb1,39,0.03,0.05,1,0.03,4.246999979,23,4.25,80,21,22,22,15
39,57e972d7c3e5930001447bb1,40,0.04,0.03,1,0.04,5.4370000360000015,23,4.25,80,21,22,22,15
40,57e972d7c3e5930001447bb1,41,0.02,0.04,1,0.02,4.325000048,23,4.25,80,21,22,22,15
41,57e972d7c3e5930001447bb1,42,0.03,0.01,1,0.03,6.61500001,23,4.25,80,21,22,22,15
42,57e972d7c3e5930001447bb1,43,0.01,0.04,1,0.01,8.000999927999999,23,4.25,80,21,22,22,15
43,57e972d7c3e5930001447bb1,44,0.05,0.03,1,0.05,5.5519998070000005,23,4.25,80,21,22,22,15
44,57e972d7c3e5930001447bb1,45,0.01,0.05,1,0.01,3.927999973,23,4.25,80,21,22,22,15
45,57e972d7c3e5930001447bb1,46,0.02,0.05,1,0.02,4.0629999639999985,23,4.25,80,21,22,22,15
46,57e972d7c3e5930001447bb1,47,0.01,0.02,1,0.01,4.299000025,23,4.25,80,21,22,22,15
47,57e972d7c3e5930001447bb1,48,0.04,0.01,1,0.04,4.215999842,23,4.25,80,21,22,22,15
48,57e972d7c3e5930001447bb1,49,0.03,0.03,0,0.03,3.883000135,23,4.25,80,21,22,22,15
49,57e972d7c3e5930001447bb1,50,0.05,0.03,1,0.05,3.779000044,23,4.25,80,21,22,22,15
0,5f7e4fbc36d39211c80599fe,1,0.01,0.03,0,0.03,2.536000013,29,5.5,68,15,18,16,19
1,5f7e4fbc36d39211c80599fe,2,0.02,0.05,1,0.02,1.253999949,29,5.5,68,15,18,16,19
2,5f7e4fbc36d39211c80599fe,3,0.03,0.02,0,0.02,1.820999861,29,5.5,68,15,18,16,19
3,5f7e4fbc36d39211c80599fe,4,0.02,0.03,0,0.03,1.3659999369999998,29,5.5,68,15,18,16,19
4,5f7e4fbc36d39211c80599fe,5,0.01,0.05,0,0.05,2.173999786,29,5.5,68,15,18,16,19
5,5f7e4fbc36d39211c80599fe,6,0.04,0.02,0,0.02,1.950000048,29,5.5,68,15,18,16,19
6,5f7e4fbc36d39211c80599fe,7,0.02,0.05,0,0.05,2.46600008,29,5.5,68,15,18,16,19
7,5f7e4fbc36d39211c80599fe,8,0.02,0.04,1,0.02,1.480999947,29,5.5,68,15,18,16,19
8,5f7e4fbc36d39211c80599fe,9,0.05,0.01,1,0.05,1.575999975,29,5.5,68,15,18,16,19
9,5f7e4fbc36d39211c80599fe,10,0.04,0.03,0,0.03,1.389999866,29,5.5,68,15,18,16,19
10,5f7e4fbc36d39211c80599fe,11,0.01,0.03,0,0.03,1.527999878,29,5.5,68,15,18,16,19
11,5f7e4fbc36d39211c80599fe,12,0.03,0.01,0,0.01,3.026000023,29,5.5,68,15,18,16,19
12,5f7e4fbc36d39211c80599fe,13,0.01,0.02,0,0.02,2.083000183,29,5.5,68,15,18,16,19
13,5f7e4fbc36d39211c80599fe,14,0.02,0.05,0,0.05,2.319000006,29,5.5,68,15,18,16,19
14,5f7e4fbc36d39211c80599fe,15,0.02,0.02,,,,29,5.5,68,15,18,16,19
15,5f7e4fbc36d39211c80599fe,16,0.05,0.01,0,0.01,0.922999859,29,5.5,68,15,18,16,19
16,5f7e4fbc36d39211c80599fe,17,0.05,0.03,1,0.05,2.225000143,29,5.5,68,15,18,16,19
17,5f7e4fbc36d39211c80599fe,18,0.01,0.04,0,0.04,1.309000015,29,5.5,68,15,18,16,19
18,5f7e4fbc36d39211c80599fe,19,0.04,0.01,1,0.04,1.686000109,29,5.5,68,15,18,16,19
19,5f7e4fbc36d39211c80599fe,20,0.05,0.01,0,0.01,1.4559998509999998,29,5.5,68,15,18,16,19
20,5f7e4fbc36d39211c80599fe,21,0.04,0.03,1,0.04,1.578999996,29,5.5,68,15,18,16,19
21,5f7e4fbc36d39211c80599fe,22,0.01,0.02,0,0.02,1.261000156,29,5.5,68,15,18,16,19
22,5f7e4fbc36d39211c80599fe,23,0.05,0.03,1,0.05,1.741000175,29,5.5,68,15,18,16,19
23,5f7e4fbc36d39211c80599fe,24,0.02,0.03,0,0.03,1.118999958,29,5.5,68,15,18,16,19
24,5f7e4fbc36d39211c80599fe,25,0.05,0.02,1,0.05,1.40899992,29,5.5,68,15,18,16,19
25,5f7e4fbc36d39211c80599fe,26,0.03,0.01,0,0.01,2.396999836,29,5.5,68,15,18,16,19
26,5f7e4fbc36d39211c80599fe,27,0.04,0.01,1,0.04,1.6830000880000002,29,5.5,68,15,18,16,19
27,5f7e4fbc36d39211c80599fe,28,0.05,0.02,0,0.02,1.4839999680000002,29,5.5,68,15,18,16,19
28,5f7e4fbc36d39211c80599fe,29,0.01,0.04,0,0.04,1.279000044,29,5.5,68,15,18,16,19
29,5f7e4fbc36d39211c80599fe,30,0.03,0.03,0,0.03,1.286999941,29,5.5,68,15,18,16,19
30,5f7e4fbc36d39211c80599fe,31,0.05,0.04,0,0.04,0.8870000840000001,29,5.5,68,15,18,16,19
31,5f7e4fbc36d39211c80599fe,32,0.03,0.03,0,0.03,0.8629999159999999,29,5.5,68,15,18,16,19
32,5f7e4fbc36d39211c80599fe,33,0.01,0.02,0,0.02,1.486999989,29,5.5,68,15,18,16,19
33,5f7e4fbc36d39211c80599fe,34,0.03,0.05,1,0.03,1.427999973,29,5.5,68,15,18,16,19
34,5f7e4fbc36d39211c80599fe,35,0.03,0.05,0,0.05,1.163999796,29,5.5,68,15,18,16,19
35,5f7e4fbc36d39211c80599fe,36,0.01,0.05,0,0.05,1.25999999,29,5.5,68,15,18,16,19
36,5f7e4fbc36d39211c80599fe,37,0.02,0.04,1,0.02,1.092000008,29,5.5,68,15,18,16,19
37,5f7e4fbc36d39211c80599fe,38,0.01,0.01,1,0.01,1.423999786,29,5.5,68,15,18,16,19
38,5f7e4fbc36d39211c80599fe,39,0.01,0.04,0,0.04,1.174000025,29,5.5,68,15,18,16,19
39,5f7e4fbc36d39211c80599fe,40,0.03,0.02,0,0.02,1.255999804,29,5.5,68,15,18,16,19
40,5f7e4fbc36d39211c80599fe,41,0.05,0.01,1,0.05,1.083999872,29,5.5,68,15,18,16,19
41,5f7e4fbc36d39211c80599fe,42,0.04,0.03,1,0.04,1.411999941,29,5.5,68,15,18,16,19
42,5f7e4fbc36d39211c80599fe,43,0.01,0.05,1,0.01,1.445000172,29,5.5,68,15,18,16,19
43,5f7e4fbc36d39211c80599fe,44,0.05,0.01,0,0.01,1.229000092,29,5.5,68,15,18,16,19
44,5f7e4fbc36d39211c80599fe,45,0.05,0.03,1,0.05,1.32799983,29,5.5,68,15,18,16,19
45,5f7e4fbc36d39211c80599fe,46,0.02,0.01,1,0.02,1.575999975,29,5.5,68,15,18,16,19
46,5f7e4fbc36d39211c80599fe,47,0.05,0.02,0,0.02,1.314999819,29,5.5,68,15,18,16,19
47,5f7e4fbc36d39211c80599fe,48,0.04,0.01,1,0.04,1.598999977,29,5.5,68,15,18,16,19
48,5f7e4fbc36d39211c80599fe,49,0.04,0.04,1,0.04,2.128999949,29,5.5,68,15,18,16,19
49,5f7e4fbc36d39211c80599fe,50,0.02,0.02,0,0.02,1.917000055,29,5.5,68,15,18,16,19
0,5e3760815bfa436fd256b2e9,1,0.02,0.02,0,0.02,2.544000149,27,4.416666667,61,17,20,13,11
1,5e3760815bfa436fd256b2e9,2,0.05,0.04,0,0.04,1.629000187,27,4.416666667,61,17,20,13,11
2,5e3760815bfa436fd256b2e9,3,0.01,0.03,0,0.03,1.960999966,27,4.416666667,61,17,20,13,11
3,5e3760815bfa436fd256b2e9,4,0.03,0.05,0,0.05,2.513000011,27,4.416666667,61,17,20,13,11
4,5e3760815bfa436fd256b2e9,5,0.04,0.01,0,0.01,1.876999855,27,4.416666667,61,17,20,13,11
5,5e3760815bfa436fd256b2e9,6,0.05,0.01,0,0.01,1.880000114,27,4.416666667,61,17,20,13,11
6,5e3760815bfa436fd256b2e9,7,0.01,0.02,0,0.02,2.309999943,27,4.416666667,61,17,20,13,11
7,5e3760815bfa436fd256b2e9,8,0.02,0.04,1,0.02,2.042999983,27,4.416666667,61,17,20,13,11
8,5e3760815bfa436fd256b2e9,9,0.01,0.05,1,0.01,2.680000067,27,4.416666667,61,17,20,13,11
9,5e3760815bfa436fd256b2e9,10,0.01,0.02,1,0.01,2.680999994,27,4.416666667,61,17,20,13,11
10,5e3760815bfa436fd256b2e9,11,0.04,0.02,0,0.02,1.828000069,27,4.416666667,61,17,20,13,11
11,5e3760815bfa436fd256b2e9,12,0.01,0.02,1,0.01,3.030999899,27,4.416666667,61,17,20,13,11
12,5e3760815bfa436fd256b2e9,13,0.01,0.05,1,0.01,2.328000069,27,4.416666667,61,17,20,13,11
13,5e3760815bfa436fd256b2e9,14,0.01,0.04,1,0.01,1.815999985,27,4.416666667,61,17,20,13,11
14,5e3760815bfa436fd256b2e9,15,0.05,0.01,0,0.01,1.430000067,27,4.416666667,61,17,20,13,11
15,5e3760815bfa436fd256b2e9,16,0.05,0.02,1,0.05,1.44299984,27,4.416666667,61,17,20,13,11
16,5e3760815bfa436fd256b2e9,17,0.05,0.01,1,0.05,1.678999901,27,4.416666667,61,17,20,13,11
17,5e3760815bfa436fd256b2e9,18,0.05,0.03,0,0.03,1.911999941,27,4.416666667,61,17,20,13,11
18,5e3760815bfa436fd256b2e9,19,0.01,0.05,1,0.01,2.380000114,27,4.416666667,61,17,20,13,11
19,5e3760815bfa436fd256b2e9,20,0.05,0.02,0,0.02,2.046999931,27,4.416666667,61,17,20,13,11
20,5e3760815bfa436fd256b2e9,21,0.03,0.02,1,0.03,2.097999811,27,4.416666667,61,17,20,13,11
21,5e3760815bfa436fd256b2e9,22,0.02,0.02,1,0.02,1.710999966,27,4.416666667,61,17,20,13,11
22,5e3760815bfa436fd256b2e9,23,0.03,0.03,0,0.03,2.444000006,27,4.416666667,61,17,20,13,11
23,5e3760815bfa436fd256b2e9,24,0.02,0.05,1,0.02,1.345999956,27,4.416666667,61,17,20,13,11
24,5e3760815bfa436fd256b2e9,25,0.04,0.03,0,0.03,1.361999989,27,4.416666667,61,17,20,13,11
25,5e3760815bfa436fd256b2e9,26,0.04,0.04,1,0.04,2.230000019,27,4.416666667,61,17,20,13,11
26,5e3760815bfa436fd256b2e9,27,0.02,0.04,1,0.02,1.696000099,27,4.416666667,61,17,20,13,11
27,5e3760815bfa436fd256b2e9,28,0.05,0.01,0,0.01,3.013999939,27,4.416666667,61,17,20,13,11
28,5e3760815bfa436fd256b2e9,29,0.05,0.01,0,0.01,2.179999828,27,4.416666667,61,17,20,13,11
29,5e3760815bfa436fd256b2e9,30,0.01,0.01,0,0.01,2.996999979,27,4.416666667,61,17,20,13,11
30,5e3760815bfa436fd256b2e9,31,0.03,0.01,1,0.03,1.7450001240000002,27,4.416666667,61,17,20,13,11
31,5e3760815bfa436fd256b2e9,32,0.04,0.01,1,0.04,1.227999926,27,4.416666667,61,17,20,13,11
32,5e3760815bfa436fd256b2e9,33,0.01,0.03,1,0.01,2.495999813,27,4.416666667,61,17,20,13,11
33,5e3760815bfa436fd256b2e9,34,0.05,0.03,1,0.05,2.161000013,27,4.416666667,61,17,20,13,11
34,5e3760815bfa436fd256b2e9,35,0.01,0.04,1,0.01,2.478000164,27,4.416666667,61,17,20,13,11
35,5e3760815bfa436fd256b2e9,36,0.05,0.02,0,0.02,0.746999979,27,4.416666667,61,17,20,13,11
36,5e3760815bfa436fd256b2e9,37,0.05,0.03,1,0.05,1.0299999709999998,27,4.416666667,61,17,20,13,11
37,5e3760815bfa436fd256b2e9,38,0.03,0.02,0,0.02,1.877000093,27,4.416666667,61,17,20,13,11
38,5e3760815bfa436fd256b2e9,39,0.02,0.03,1,0.02,2.380000114,27,4.416666667,61,17,20,13,11
39,5e3760815bfa436fd256b2e9,40,0.04,0.03,0,0.03,1.747000217,27,4.416666667,61,17,20,13,11
40,5e3760815bfa436fd256b2e9,41,0.01,0.04,1,0.01,1.746999979,27,4.416666667,61,17,20,13,11
41,5e3760815bfa436fd256b2e9,42,0.02,0.05,1,0.02,1.794999838,27,4.416666667,61,17,20,13,11
42,5e3760815bfa436fd256b2e9,43,0.03,0.05,1,0.03,1.2799999709999998,27,4.416666667,61,17,20,13,11
43,5e3760815bfa436fd256b2e9,44,0.04,0.01,0,0.01,2.899000168,27,4.416666667,61,17,20,13,11
44,5e3760815bfa436fd256b2e9,45,0.02,0.03,1,0.02,1.56099987,27,4.416666667,61,17,20,13,11
45,5e3760815bfa436fd256b2e9,46,0.03,0.03,0,0.03,2.213000059,27,4.416666667,61,17,20,13,11
46,5e3760815bfa436fd256b2e9,47,0.03,0.01,0,0.01,1.361999989,27,4.416666667,61,17,20,13,11
47,5e3760815bfa436fd256b2e9,48,0.04,0.03,0,0.03,1.263999939,27,4.416666667,61,17,20,13,11
48,5e3760815bfa436fd256b2e9,49,0.02,0.01,0,0.01,1.845999956,27,4.416666667,61,17,20,13,11
49,5e3760815bfa436fd256b2e9,50,0.02,0.05,1,0.02,1.5809998509999998,27,4.416666667,61,17,20,13,11
0,5cfecc1e96681500168a1799,1,0.02,0.04,0,0.04,1.787000179,23,1.333333333,77,20,20,19,18
1,5cfecc1e96681500168a1799,2,0.01,0.02,1,0.01,2.399000168,23,1.333333333,77,20,20,19,18
2,5cfecc1e96681500168a1799,3,0.01,0.02,1,0.01,2.784999847,23,1.333333333,77,20,20,19,18
3,5cfecc1e96681500168a1799,4,0.03,0.02,1,0.03,1.863000154,23,1.333333333,77,20,20,19,18
4,5cfecc1e96681500168a1799,5,0.04,0.01,1,0.04,1.597000122,23,1.333333333,77,20,20,19,18
5,5cfecc1e96681500168a1799,6,0.03,0.01,1,0.03,1.6070001130000002,23,1.333333333,77,20,20,19,18
6,5cfecc1e96681500168a1799,7,0.04,0.01,1,0.04,1.78399992,23,1.333333333,77,20,20,19,18
7,5cfecc1e96681500168a1799,8,0.01,0.01,1,0.01,1.72300005,23,1.333333333,77,20,20,19,18
8,5cfecc1e96681500168a1799,9,0.02,0.05,0,0.05,2.287999868,23,1.333333333,77,20,20,19,18
9,5cfecc1e96681500168a1799,10,0.04,0.01,1,0.04,2.00999999,23,1.333333333,77,20,20,19,18
10,5cfecc1e96681500168a1799,11,0.02,0.03,0,0.03,1.79399991,23,1.333333333,77,20,20,19,18
11,5cfecc1e96681500168a1799,12,0.03,0.03,0,0.03,1.845999956,23,1.333333333,77,20,20,19,18
12,5cfecc1e96681500168a1799,13,0.02,0.03,0,0.03,1.940999985,23,1.333333333,77,20,20,19,18
13,5cfecc1e96681500168a1799,14,0.05,0.04,0,0.04,1.7259998319999998,23,1.333333333,77,20,20,19,18
14,5cfecc1e96681500168a1799,15,0.05,0.01,1,0.05,2.726000071,23,1.333333333,77,20,20,19,18
15,5cfecc1e96681500168a1799,16,0.02,0.02,0,0.02,1.926000118,23,1.333333333,77,20,20,19,18
16,5cfecc1e96681500168a1799,17,0.05,0.02,1,0.05,1.430999994,23,1.333333333,77,20,20,19,18
17,5cfecc1e96681500168a1799,18,0.05,0.02,1,0.05,1.542000055,23,1.333333333,77,20,20,19,18
18,5cfecc1e96681500168a1799,19,0.04,0.03,0,0.03,1.875,23,1.333333333,77,20,20,19,18
19,5cfecc1e96681500168a1799,20,0.01,0.05,0,0.05,1.424000025,23,1.333333333,77,20,20,19,18
20,5cfecc1e96681500168a1799,21,0.03,0.05,0,0.05,1.874000072,23,1.333333333,77,20,20,19,18
21,5cfecc1e96681500168a1799,22,0.05,0.01,1,0.05,2.336999893,23,1.333333333,77,20,20,19,18
22,5cfecc1e96681500168a1799,23,0.03,0.03,0,0.03,1.842000008,23,1.333333333,77,20,20,19,18
23,5cfecc1e96681500168a1799,24,0.05,0.03,1,0.05,1.4950001240000002,23,1.333333333,77,20,20,19,18
24,5cfecc1e96681500168a1799,25,0.02,0.05,0,0.05,2.123999834,23,1.333333333,77,20,20,19,18
25,5cfecc1e96681500168a1799,26,0.05,0.02,1,0.05,1.521999836,23,1.333333333,77,20,20,19,18
26,5cfecc1e96681500168a1799,27,0.03,0.05,0,0.05,2.105000019,23,1.333333333,77,20,20,19,18
27,5cfecc1e96681500168a1799,28,0.04,0.02,1,0.04,2.18200016,23,1.333333333,77,20,20,19,18
28,5cfecc1e96681500168a1799,29,0.01,0.05,0,0.05,1.92200017,23,1.333333333,77,20,20,19,18
29,5cfecc1e96681500168a1799,30,0.04,0.04,0,0.04,2.115999937,23,1.333333333,77,20,20,19,18
30,5cfecc1e96681500168a1799,31,0.02,0.01,0,0.01,2.717999935,23,1.333333333,77,20,20,19,18
31,5cfecc1e96681500168a1799,32,0.05,0.01,1,0.05,2.27699995,23,1.333333333,77,20,20,19,18
32,5cfecc1e96681500168a1799,33,0.01,0.03,0,0.03,1.4190001490000002,23,1.333333333,77,20,20,19,18
33,5cfecc1e96681500168a1799,34,0.01,0.04,0,0.04,1.720999956,23,1.333333333,77,20,20,19,18
34,5cfecc1e96681500168a1799,35,0.05,0.01,1,0.05,0.986000061,23,1.333333333,77,20,20,19,18
35,5cfecc1e96681500168a1799,36,0.01,0.05,0,0.05,1.098999977,23,1.333333333,77,20,20,19,18
